site,url,title,content_snippet,source,ground_truth
newegg,https://www.newegg.com/displayport-cables/subcategory/id-2813,"DisplayPort to HDMI Cables, DP to DVI Cables - Newegg.com","Opens in a new window Opens an external website Opens an external website in a new window <!---->Close this dialog<!---->  This website utilizes technologies such as cookies to enable essential site functionality, as well as for analytics, personalization, and targeted advertising. To learn more, view the following link:  [Privacy Policy](https://kb.newegg.com/knowledge-base/privacy-policy-newegg/) <!---->Close Cookie Preferences<!---->  [![Newegg](https://c1.neweggimages.com/WebResource/Themes/Nest/logos/Newegg_full_color_logo_RGB.SVG)](https: [listing content from deeper in page:] DisplayPort to HDMI   * **Cable Length:** 6 ft.   * **Connector Number:** 2   * **Connect From:** 1 x DisplayPort 1.2 Male   * **Model #:** DP-HDMI-6     * **14**.99 –   * [More options from $14.99 - $16.99](https://www.newegg.com/p/N82E16812816171?Item=9SIABU5C2Y3042#moreBuyOptions)   * Free Shipping     * Volume Discounts:**$11.99 - $14.99**   Add to cart  Compare [![Nippon Labs DisplayPort 1.4 VERSION 8K DP Cable 8K 60Hz - 3ft. - VESA Certified - DP to DP 1.4 HBR3 Cable -  Ultra High Speed 8K DP for Laptop PC TV Gaming Monitor 100% Copper Cable, 50DP14V-MM-3](https://c1.neweggimages.com/productimage/nb300/12-816-715-01.jpg)Quick View](https://www.newegg.com/p/N82E16812816715) [(3)](https://www.newegg.com/p/N82E16812816715#IsFeedbackTab ""Rating + 4.3"") [](https://www.newegg.com/p/N82E16812816715 ""View Details"")   * **Type:** DisplayPort Cable   * **Cable Length:** 3 ft.   * **Connector Number:** 2   * **Connect From:** 1 x DisplayPort 1.4   * **Model #:** 50DP14V-MM-3     * **12**.99 –   * [More options from $12.99 - $16.01](https://www.newegg.com/p/N82E16812816715?Item=9SIABU5C523958#moreBuyOptions)   * Free Shipping     * Volume Discounts:**$10.99 - $12.99**   Add to cart  Compare [![Nippon Labs DP-6-MM DisplayPort Cable, DP Cable 6ft. \[4K@60Hz, 2K@165Hz, 2K@144Hz\], Display Port Cable 1.2 High Speed DisplayPort to DisplayPort Cable Compatible 3D, Lapto",v14_cache+listing_window,HELPFUL
newegg,https://www.newegg.com/everyday-saving-trending-deals/eventsalestore/id-9447?N=100006676&cm_sp=Tab_Components-_-Flyout-_-Deals-by-Categroy-_-CPU-Processor,"Top Electronics Deals: Discounts, Coupons & Promo Codes | Newegg","Opens in a new window Opens an external website Opens an external website in a new window <!---->Close this dialog<!---->  This website utilizes technologies such as cookies to enable essential site functionality, as well as for analytics, personalization, and targeted advertising. To learn more, view the following link:  [Privacy Policy](https://kb.newegg.com/knowledge-base/privacy-policy-newegg/) <!---->Close Cookie Preferences<!---->  [![Newegg](https://c1.neweggimages.com/WebResource/Themes/Nest/logos/Newegg_full_color_logo_RGB.SVG)](https: [listing content from deeper in page:] Fi 7, 2.5GbE LAN, EZ-Latch, 5-Year Warranty](https://www.newegg.com/gigabyte-x870e-aorus-pro-atx-motherboard-amd-x870e-am5/p/N82E16813145516?Item=N82E16813145516 ""View Details"") Save: 21% $**309**.99 $394.99 [More options from $299.99 - $554.48](https://www.newegg.com/gigabyte-x870e-aorus-pro-atx-motherboard-amd-x870e-am5/p/N82E16813145516?Item=N82E16813145516#moreBuyOptions) Free Shipping Add to cart  [![MSI PRO B550M PRO-VDH WIFI AM4 AMD B550 USB 3.0 Micro ATX AMD Motherboard](https://c1.neweggimages.com/productimage/nb300/13-144-331-V01.jpg)](https://www.newegg.com/msi-b550m-pro-vdh-wifi-micro-atx-amd-motherboard-amd-b550-am4/p/N82E16813144331?Item=N82E16813144331) [(2,067)](https://www.newegg.com/msi-b550m-pro-vdh-wifi-micro-atx-amd-motherboard-amd-b550-am4/p/N82E16813144331?Item=N82E16813144331#IsFeedbackTab ""Rating + 4.2"")[![MSI](https://c1.neweggimages.com/brandimage/Brand1312.gif)](https://www.newegg.com/MSI/BrandStore/ID-1312) [MSI PRO B550M PRO-VDH WIFI AM4 Micro ATX AMD Motherboard](https://www.newegg.com/msi-b550m-pro-vdh-wifi-micro-atx-amd-motherboard-amd-b550-am4/p/N82E16813144331?Item=N82E16813144331 ""View Details"") Save: 9% $**99**.99 $109.99 [More options from $89.99 - $195.99](https://www.newegg.com/msi-b550m-pro-vdh-wifi-micro-atx-amd-motherboard-amd-b550-am4/p/N82E16813144331?Item=N82E16813144331#moreBuyOptions) Free Shipping Add to cart ",v14_cache+listing_window,NON-HELPFUL
newegg,https://www.newegg.com/system-specific-memory/subcategory/id-543,System-Specific Memory | Newegg.com,"Opens in a new window Opens an external website Opens an external website in a new window <!---->Close this dialog<!---->  This website utilizes technologies such as cookies to enable essential site functionality, as well as for analytics, personalization, and targeted advertising. To learn more, view the following link:  [Privacy Policy](https://kb.newegg.com/knowledge-base/privacy-policy-newegg/) <!---->Close Cookie Preferences<!---->  [![Newegg](https://c1.neweggimages.com/WebResource/Themes/Nest/logos/Newegg_full_color_logo_RGB.SVG)](https: [listing content from deeper in page:] imm/p/N82E16820148609 ""View Details"")   * **Type:** 204-Pin DDR3 SO-DIMM   * **Compatibility:** For Apple iMac   * **CAS Latency:** 11   * **Voltage:** 1.35V/1.5V   * **Model #:** CT2K8G3S160BM     * $59.99   * **54**.59 –   * Save: 9%   * [More options from $54.59 - $68.74](https://www.newegg.com/crucial-16gb-204-pin-ddr3-so-dimm/p/N82E16820148609?Item=9SIAWKTJXV7460#moreBuyOptions)   * Free Shipping   Add to cart  Compare [![CMS 48GB \(6X8GB\) DDR3 10600 1333MHZ ECC REGISTERED DIMM Memory Ram Upgrade Compatible with HP/Compaq® Workstation Z600 C2 Seires Only Ddr3 Ecc Reg For Server Only - C75](https://c1.neweggimages.com/productimage/nb300/AAFJ_1_201806211712469670.jpg)Quick View](https://www.newegg.com/computer-memory-solutions-48gb-ddr3-1333-cas-latency-cl9/p/0RM-003B-001H0) [](https://www.newegg.com/computer-memory-solutions-48gb-ddr3-1333-cas-latency-cl9/p/0RM-003B-001H0 ""View Details"")   * **Voltage:** 1.5V   * **Compatible System:** Hp Workstation Z600 C2 Seires   * **CAS Latency:** CL9   * **Timing:** 9-9-9   * **Model #:** 849005064606     * **108**.00 –   Add to cart  Compare [![OWC 32GB \(2X16GB\) DDR4 RAM Compatible with Synology DiskStation DS1522+ 2666MHz PC4-21300 CL19 ECC Unbuffered SODIMM 2Rx8 1.2V Memory Upgrade](https://c1.neweggimages.com/productimage/nb300/BX68D2411191BH6E738.jpg)Quick View](https://www.newegg.com/owc-32gb-ddr4-2666-cas",v14_cache+listing_window,HELPFUL
newegg,https://www.newegg.com/insider/how-to-choose-a-pc-power-supply-buying-guide/,Error,"CAPTCHA page         @font-face{font-family:Open Sans;font-style:normal;font-weight:400;src:local(""Open Sans""),local(""OpenSans""),url(data:font/woff2;base64,d09GMgABAAAAACK8AA4AAAAAQRwAACJlAAEAAAAAAAAAAAAAAAAAAAAAAAAAAAAAGhYbEBx0BmAAgUwREArpMNJiC4M8AAE2AiQDhmwEIAWDWgeEKBsfM6OirPE2RVGqN1eJokxOguy/JGgxhmDt4NVmLDAWRFGJVZl9ZgvtiaoeqgrFCDFuk9HHtUR8HhvhhUV0qeN95/z3r4QVPMTGSDwXnsq/70/39NxvuXJYEZSJjgBnWz963hmCbXY2xtoKDMxNRdjsiYqIkdhYhVFg9EQxE9FpYxWisxp1s+fW/4vWd/2553lzz6+T9Kb9HmEYLJoBizEao1fuq1/qeq3v9UnafZLlI91HriipKiCsjhRySm6atMBFnUkNBOWmFRHpt+AwDk4x218sAHBkjonIQ83jf+3XVtq3kCmJbJJXMJluGiuUcFDFnqycyX0632Zlff+XGa0hjCVWKRlWu/pALGmatcN2gKrkiIry3rV5Vx4Ljhi+17NWLUrlwJoKPV4OhjLh6/fBkvnwc5X2/8XMIZYOyJEwJSPrakz+m2wyP38A2yZzmJklyt0SZFLIri07QCFXTvYYC0iOXStMJZAx1fpAFVQrrKkvVDqTxtl8X1uAjFoEDUcqY6Y5K+IF8CU0MDB+7W3ydinpRS4a8UKKSjN4Zbb3Vz+1y3J5Ki+T1ZSEBkth2yJAXlqhQfYTNs9zp0rzRwgPVd5VbJOGk6IABINfDRZPHx/iF+Y5h2GG5hTN/fF58lKUJDnK7uOgJ1tHapGVY+zGAXY29rGb6WzIgTnsYpXjAr91EIBUoCfjnguuzznZNU8UOW+qtgyoAdBF+6I2+h1iClCgH5e5ZZ6icl4l7VYRsO0CwHp6JkBFHIDgpj7duM3rpp5dTvLSk4UMW3b8L40Kp2v9qJ+8C0LFodJQOagiVA+Krkiq2F+5CQMqZq5qqcW23XLHJVegolDJy+n+vBZ+Krs/bsu5MBvWhkmZvzN/M2++nT6wf0/66kV9rzybx0aLSWwvJ7nJR47wPwWo5HNArpLfUt43UtE3ya3OaN0POoJHZzq8EIXhVYYVLlMN1HGAK5Tu6kpMS5SLVt20kQLjPAuFrfA/VjHvdiwRWpUcgWsS5+SwMpxWoxs3ljonbgWRC88KOc7XUWjYMR+FmeUxKxvZDTeaARB4gbwvYWl1boJMbYiZjl5HoOfBljWRnpGDbHRpbbQWPAOPRrsC2AY4u2qaMgXLhowmnpI2Ysu1dWfbcSQ4VLTSceg416pWYwez6PIszfVIZuZmEIl2AcQQotW6YX0I5DC5wjGgJYDWcxLtS9A2xtmdLdEzQrCrR1BH5qFLq0dkWm6f2vdZoHUSplR9DL5c5a9iTGGtBAGgiTuxu9ysw4EEBNgxUbiJFCRguH4mbEEBiqekRYrUf5EINoKyn1ZtEsdIVc13z58s+oUEWPcidBaGvgaQ0iIwirgvFkHrLXGInJ3x8+i6qOmHk7YPwP4am6wZpbVt1dAPbOjH2UbUScdfx55b2VASQPQxSyv1oDDPIpKmNHIw4Pe2qfZAd/SbvnaWAIdzKJfLxU2QqZPpEDI7WjqqQ0deqnpAp0JmIob1SORCJnQoy9b+sw+lR2hNUFfzzqaVLtoY1CCUYeJpkOl7UNVdnZWM51lGLB8Lo8O5V4mKgrz2mCyMcnMAxugCmJ50Vja6pww+yI9uzSQWssIhoIZq0NO+EgFV/1TuiqyyYVqheQVhcYZfNMS+s06AGwBwG3y3ORrT+dyBSWpbJvCn4WQcsRyR4ZNvjZKHBmGs+7sXx4IhHHEnmOMnQxLpV8lSEKsxIVEJQLZVUdjGo7oVlHN+ALbVjyL9",v14_cache+listing_window,NON-HELPFUL
newegg,https://www.newegg.com/extenders-repeaters/subcategory/id-3029,"Extenders, Repeaters - Newegg.com","Opens in a new window Opens an external website Opens an external website in a new window <!---->Close this dialog<!---->  This website utilizes technologies such as cookies to enable essential site functionality, as well as for analytics, personalization, and targeted advertising. To learn more, view the following link:  [Privacy Policy](https://kb.newegg.com/knowledge-base/privacy-policy-newegg/) <!---->Close Cookie Preferences<!---->  [![Newegg](https://c1.neweggimages.com/WebResource/Themes/Nest/logos/Newegg_full_color_logo_RGB.SVG)](https: [listing content from deeper in page:] //www.newegg.com/p/375-0005-000X7) [](https://www.newegg.com/p/375-0005-000X7 ""View Details"")   * **Brand:** Black Box Innovations   * **Model #:** EMD200DPT     * **878**.71 –   * [More options from $878.71 - $1,007.20](https://www.newegg.com/p/375-0005-000X7?Item=9SIA8H5KFK2127#moreBuyOptions)   * Free Shipping   Add to cart  Compare [![120M HDMI Extender, 4K 120M HDMI Extender Cascade Connection Over CAT5e CAT6 RJ45 Ethernet LAN Network Cable Extension Splitter Transmitter Receiver \(RX\)](https://c1.neweggimages.com/productimage/nb300/AE04S2307280PD14Q80.jpg)Quick View](https://www.newegg.com/estone-4khe120m-hdmi-switch-extender/p/375-02NW-00017) [](https://www.newegg.com/estone-4khe120m-hdmi-switch-extender/p/375-02NW-00017 ""View Details"")   * **Type:** HDMI Extender   * **Max Extend Distance:** 394 feet   * **Changer Type:** HDMI Switch/Extender   * **Color:** Black   * **Model #:** E-4KHE120M-2     * **70**.99 –   * Free Shipping   Add to cart  Compare [![Wireless HDMI 2 Receivers and Transmitter,Up to 6 RXs,No Hot,Plug and Play,2.4/5.8GHz Wirelessly Stream to Multiple Screens,50M/165FT,Wireless HDMI Splitter for TV/DSLR Camera/Projector/Laptop/Switch](https://c1.neweggimages.com/productimage/nb300/B7VES2507180TWSBT66.jpg)Quick View](https://www.newegg.com/p/375-02NK-00004) [](https://www.newegg.com/p/375-02NK-00004 ""View Details"")   * **Model #:** BE",v14_cache+listing_window,HELPFUL
newegg,https://www.newegg.com/hard-drive/category/id-15,Hard Drives & HDDs for PCs | Newegg,"Opens in a new window Opens an external website Opens an external website in a new window <!---->Close this dialog<!---->  This website utilizes technologies such as cookies to enable essential site functionality, as well as for analytics, personalization, and targeted advertising. To learn more, view the following link:  [Privacy Policy](https://kb.newegg.com/knowledge-base/privacy-policy-newegg/) <!---->Close Cookie Preferences<!---->  [![Newegg](https://c1.neweggimages.com/WebResource/Themes/Nest/logos/Newegg_full_color_logo_RGB.SVG)](https: [listing content from deeper in page:] m #:** N82E16822108832   * **Return Policy:**[30-Day Return Policy](https://kb.newegg.com/Article/Index/12/3?id=1167#44 ""30-Day Return Policy\(New Window\)"")     * **199**.99 –   * [More options from $114.41 - $232.02](https://www.newegg.com/synology-hat3300-plus-series-hat3300-4t-4tb-for-nas-systems-5400-rpm/p/N82E16822108832?Item=N82E16822108832#moreBuyOptions)   * Free Shipping   Add to cart  Compare [![WD Red Plus 12TB NAS Hard Disk Drive - 7200 RPM Class SATA 6Gb/s, CMR, 512MB Cache, 3.5 Inch -  WD120EFGX](https://c1.neweggimages.com/productimage/nb300/A24GD2505190C07T994.jpg)](https://www.newegg.com/red-plus-wd120efgx-12tb-hard-drives-for-nas-systems-7200-rpm/p/N82E16822234589?Item=N82E16822234589) [![Western Digital](https://c1.neweggimages.com/brandimage/Brand1306.gif)](https://www.newegg.com/Western-Digital/BrandStore/ID-1306)[(205)](https://www.newegg.com/red-plus-wd120efgx-12tb-hard-drives-for-nas-systems-7200-rpm/p/N82E16822234589?Item=N82E16822234589#IsFeedbackTab ""Rating + 4.4"") [](https://www.newegg.com/red-plus-wd120efgx-12tb-hard-drives-for-nas-systems-7200-rpm/p/N82E16822234589?Item=N82E16822234589 ""View Details"")   * **Brand:** WD   * **Series:** Red Plus   * **Capacity:** 12TB   * **RPM:** 7200 RPM   * **Model #:** WD120EFGX   * **Item #:** N82E16822234589   * **Return Policy:**[30-Day Return Policy](https://kb.newegg.com/Article/Index/12",v14_cache+listing_window,HELPFUL
newegg,https://www.newegg.com/rca-cables/subcategory/id-2831,"RCA Cables, Connectors and Splitters - Newegg.com","Opens in a new window Opens an external website Opens an external website in a new window <!---->Close this dialog<!---->  This website utilizes technologies such as cookies to enable essential site functionality, as well as for analytics, personalization, and targeted advertising. To learn more, view the following link:  [Privacy Policy](https://kb.newegg.com/knowledge-base/privacy-policy-newegg/) <!---->Close Cookie Preferences<!---->  [![Newegg](https://c1.neweggimages.com/WebResource/Themes/Nest/logos/Newegg_full_color_logo_RGB.SVG)](https: [listing content from deeper in page:] ng + 1"") [](https://www.newegg.com/p/207-008K-00001 ""View Details"")   * **Type:** Audio / Video Cables   * **Type:** Stereo Cables   * **Length:** 6 ft.   * **Model #:** ShineKee     * **8**.99 –   * $6.81 Shipping   Add to cart  Compare [![SatelliteSale 2-Male to 2-Male RCA Audio Stereo omposite Cable PVC Black Cord \(6 feet\)](https://c1.neweggimages.com/productimage/nb300/AKD1D22051716P07368.jpg)Quick View](https://www.newegg.com/satellitesale-6-ft-stereo-cables/p/207-006N-00005) [(6)](https://www.newegg.com/satellitesale-6-ft-stereo-cables/p/207-006N-00005#IsFeedbackTab ""Rating + 5"") [](https://www.newegg.com/satellitesale-6-ft-stereo-cables/p/207-006N-00005 ""View Details"")   * **Type:** RCA Composite   * **Type:** Stereo Cables   * **Color:** Black   * **Connector Number:** 2   * **Model #:** 1P6FT2RCA     * **6**.25 –   * Free Shipping   Add to cart  Compare [![3 RCA Male Jack To 6 RCA Female Splitter AV TV DVD Adapter Cable](https://c1.neweggimages.com/productimage/nb300/A6MWD2201151BLSA1DE.jpg)Quick View](https://www.newegg.com/p/207-008U-00002) [](https://www.newegg.com/p/207-008U-00002 ""View Details"")   * **Type:** RCA Component   * **Type:** RCA Component   * **Model #:** SANOXY-CABLE38     * **7**.19 –   * [More options from $7.19 - $11.28](https://www.newegg.com/p/207-008U-00002?Item=9SIAZTUKT75091#moreBuyOptions)   * Free Shipping   Add to cart",v14_cache+listing_window,HELPFUL
newegg,https://www.newegg.com/instrument-professional-cables/subcategory/id-2819,Instrument (Professional) Cables - Newegg.com,"Opens in a new window Opens an external website Opens an external website in a new window <!---->Close this dialog<!---->  This website utilizes technologies such as cookies to enable essential site functionality, as well as for analytics, personalization, and targeted advertising. To learn more, view the following link:  [Privacy Policy](https://kb.newegg.com/knowledge-base/privacy-policy-newegg/) <!---->Close Cookie Preferences<!---->  [![Newegg](https://c1.neweggimages.com/WebResource/Themes/Nest/logos/Newegg_full_color_logo_RGB.SVG)](https: [listing content from deeper in page:] **Color:** Black   * **Connector Number:** 2   * **Connector Detail:** Connector Type 1: XLR Male Connector Type 2: XLR Female   * **Model #:** XLRP-XLRJ-10ST     * **33**.79 –   * [More options from $29.44 - $33.79](https://www.newegg.com/p/N82E16882903061?Item=9SIA4P0K7Z1298#moreBuyOptions)   * $7.85 Shipping   Add to cart  Compare [![C2G 40061 Pro-Audio XLR Male to XLR Female Cable, Black \(25 Feet, 7.62 Meters\)](https://c1.neweggimages.com/productimage/nb300/V1DSD2210270WOWAACE.jpg)Quick View](https://www.newegg.com/black-c2g-25-ft-cable-connectors/p/N82E16882196189) [](https://www.newegg.com/black-c2g-25-ft-cable-connectors/p/N82E16882196189 ""View Details"")   * **Type:** Audio Cable   * **Type:** Cable Connectors   * **Color:** Black   * **Connector Number:** 2   * **Model #:** 40061     * **33**.47 –   * [More options from $33.47 - $52.82](https://www.newegg.com/black-c2g-25-ft-cable-connectors/p/N82E16882196189?Item=9SIAFJ8KKP4365#moreBuyOptions)   * Free Shipping   Add to cart  Compare [![Monoprice Premier Series 1/4 Inch \(TRS\) Right Angle Male to Right Angle Male 16AWG Cable Cord - 10 Feet- Black \(Gold Plated\)](https://c1.neweggimages.com/productimage/nb300/A9HT_1_201711171839554435.jpg)Quick View](https://www.newegg.com/p/0N6-01B8-003D9) [](https://www.newegg.com/p/0N6-01B8-003D9 ""View Details"")   * **Type:** Pro Audio Cables   * **Type:** Oth",v14_cache+listing_window,HELPFUL
newegg,https://www.newegg.com/p/pl?N=100006670+4016,Recertified Hard Drive | Newegg.com,"CPU | Newegg.com(function () {if (navigator.userAgent.match(/Newegg.+App/ig)||navigator.userAgent.match(/bot/ig)) return;;(function(w,o,d){w[o]=w[o]||function(){w[o][d].push(arguments)};w[o][d]=w[o][d]||[]})(window,'Osano','data');function getCookie(name) {const cookies = document.cookie.split('; ');for (let cookie of cookies) {const [cookieName, cookieValue] = cookie.split('=');if (decodeURIComponent(cookieName) === name) {return decodeURIComponent(cookieValue);}}return null;}var nv = getCookie('NVTC');var cn = nv.split('.').slice(0, 4).join(' [listing content from deeper in page:] ttps://www.newegg.com/amd-ryzen-7-7700x-ryzen-7-7000-series-raphael-zen-4-socket-am5/p/N82E16819113768 ""View Details"")  * **Model #:** 100-100000591WOF  * $**243**.99 – * [More options from $198.00 - $447.82](https://www.newegg.com/amd-ryzen-7-7700x-ryzen-7-7000-series-raphael-zen-4-socket-am5/p/N82E16819113768?Item=9SIAMNEK0P5277#moreBuyOptions) * Free Shipping  Add to cart  Compare  [Quick View](https://www.newegg.com/amd-ryzen-7-7800x3d-ryzen-7-7000-series/p/N82E16819113796)  [(1)](https://www.newegg.com/amd-ryzen-7-7800x3d-ryzen-7-7000-series/p/N82E16819113796#IsFeedbackTab ""Rating + 5"")  [AMD Ryzen 7 7800X3D - Ryzen 7 7000 Series Zen 4 8-Core - Socket AM5 120W - AMD Radeon Graphics Desktop Processor - 100-100000910WOF](https://www.newegg.com/amd-ryzen-7-7800x3d-ryzen-7-7000-series/p/N82E16819113796 ""View Details"")  Limited time offer, ends 05/04  * **Model #:** 100-000000910  * $385.99 * $**384**.99 – * [More options from $384.87 - $550.11](https://www.newegg.com/amd-ryzen-7-7800x3d-ryzen-7-7000-series/p/N82E16819113796?Item=9SIC3U3KN44676#moreBuyOptions) * Free Shipping  Add to cart  Compare  [Quick View](https://www.newegg.com/amd-ryzen-7-9000-series-ryzen-7-9700x-granite-ridge-socket-am5-desktop-cpu-processor/p/N82E16819113843)  [(462)](https://www.newegg.com/amd-ryzen-7-9000-series-ryzen-7-9700x-granite-ridge-socket-am5-desktop-cpu-processor/p/N82E1",v14_cache+listing_window,NON-HELPFUL
newegg,https://www.newegg.com/power-adapters/subcategory/id-3047,Power Adapter - Newegg.com,"Opens in a new window Opens an external website Opens an external website in a new window <!---->Close this dialog<!---->  This website utilizes technologies such as cookies to enable essential site functionality, as well as for analytics, personalization, and targeted advertising. To learn more, view the following link:  [Privacy Policy](https://kb.newegg.com/knowledge-base/privacy-policy-newegg/) <!---->Close Cookie Preferences<!---->  [![Newegg](https://c1.neweggimages.com/WebResource/Themes/Nest/logos/Newegg_full_color_logo_RGB.SVG)](https: [listing content from deeper in page:] ne HP 45W Power Supply Charger L25296-001 741727-001 19.5V 2.31A w/Cord](https://www.newegg.com/p/2VH-0012-00527 ""View Details"")   * **Model #:** 303562235810     * **26**.27 –   * [More options from $26.22](https://www.newegg.com/p/2VH-0012-00527?Item=9SIAV0XFUA6668#moreBuyOptions)   * Free Shipping   Add to cart  Compare [![ProTechTrader Power Supply Adapter 9V DC 500mA 5.5mm X \(Model: POW9V-500\)](https://c1.neweggimages.com/productimage/nb300/C3HPD2602110EZ0122D.jpg)Quick View](https://www.newegg.com/p/2VH-02UJ-00002) [](https://www.newegg.com/p/2VH-02UJ-00002 ""View Details"")   * **Model #:** POW9V-500     * **8**.99 –   * $4.99 Shipping   Add to cart  Compare [![Genuine Dell 90W AC Adapter 19.5V 4.62A Power Supply PA-10 Charger W/Cord OEM](https://c1.neweggimages.com/productimage/nb300/AV0XD210825UZXBL.jpg)Quick View](https://www.newegg.com/p/2VH-0011-002D4) [![DELL](https://c1.neweggimages.com/brandimage/Brand10772.gif)](https://www.newegg.com/DELL/BrandStore/ID-10772) [Refurbished Genuine Dell 90W AC Adapter 19.5V 4.62A Power Supply PA-10 Charger W/Cord OEM](https://www.newegg.com/p/2VH-0011-002D4 ""View Details"")   * **Model #:** 303999229925     * **11**.99 –   * Free Shipping   Add to cart  Compare [![Dell 130W Watt PA-4E AC DC 19.5V Power Adapter Battery Charger Brick with Cord](https://c1.neweggimages.com/productimage/nb300/2A6-004B-000D8-S01.jpg",v14_cache+listing_window,HELPFUL
